Name,GP,MIN,PTS,FGM,FGA,FG%,3P Made,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,target_5yrs
Player_515,18,28.9,21.4,4.1,9.1,0.451,2.5,8.9,0.281,2.0,2.9,0.69,2.7,4.9,8.0,6.5,1.7,0.0,4.7,1
Player_516,76,24.1,5.4,1.0,2.6,0.385,1.1,4.1,0.268,1.4,1.9,0.737,0.9,7.8,9.0,9.7,1.7,0.9,4.3,0
Player_517,9,14.0,23.5,4.9,13.1,0.374,1.6,5.2,0.308,6.6,10.4,0.635,1.7,3.2,5.0,3.4,2.0,0.0,2.4,1
Player_518,74,7.6,17.7,3.8,7.8,0.487,2.0,6.6,0.303,0.1,0.1,1.0,0.8,3.5,4.3,3.5,0.3,0.7,4.2,0
Player_519,58,7.8,,6.7,15.7,0.427,2.1,4.3,0.488,3.1,4.1,0.756,0.0,2.0,2.3,5.4,1.9,1.3,2.2,1
Player_520,17,34.5,1.8,0.4,0.8,0.5,2.9,10.6,0.274,0.2,0.3,0.667,3.9,1.0,5.0,3.8,0.8,0.4,1.4,0
Player_521,7,11.3,8.3,1.9,3.6,0.528,1.6,5.7,0.281,3.4,4.9,0.694,1.7,6.3,8.2,0.0,1.5,0.3,4.9,1
Player_522,46,15.7,18.2,3.3,8.9,0.371,1.2,3.0,0.4,3.5,4.9,0.714,3.9,2.4,6.7,7.3,2.3,2.7,1.7,0
Player_523,13,12.5,9.2,2.1,5.5,0.382,2.9,9.9,0.293,2.3,3.5,0.657,0.6,5.1,6.0,7.5,2.1,1.8,1.8,0
Player_524,40,16.7,21.6,5.2,13.3,0.391,1.9,4.6,0.413,0.9,1.2,0.75,2.3,5.7,,7.5,0.4,2.8,5.0,1
Player_525,42,7.3,22.9,4.5,8.3,0.542,0.9,1.9,0.474,2.6,3.2,0.812,0.8,4.0,4.9,3.5,1.8,1.0,0.8,0
Player_526,9,22.1,3.5,0.7,1.9,0.368,0.4,1.0,0.4,4.7,5.7,0.825,3.2,7.1,10.4,5.2,2.9,2.0,3.9,0
Player_527,50,7.2,15.7,2.7,6.0,0.45,2.5,5.9,0.424,5.5,6.2,0.887,3.1,3.8,7.0,3.6,0.5,0.6,4.7,0
Player_528,27,31.4,15.5,3.0,6.4,0.469,1.1,2.9,0.379,3.7,4.1,0.902,0.5,2.6,3.4,0.2,2.6,1.9,2.7,1
Player_529,66,12.7,11.4,2.4,5.6,0.429,2.0,5.7,0.351,4.1,6.3,0.651,3.6,7.2,11.1,5.6,2.1,0.4,0.2,1
Player_530,5,22.8,28.0,5.0,9.5,0.526,1.4,4.2,0.333,1.4,2.0,0.7,0.8,7.0,7.9,1.2,2.3,0.0,2.0,0
Player_531,29,34.0,24.9,4.9,12.5,0.392,0.6,1.8,0.333,2.0,2.9,0.69,2.5,1.7,4.2,0.8,0.8,2.8,0.7,0
Player_532,37,26.5,21.1,5.1,12.2,0.418,1.8,4.6,0.391,1.1,1.5,0.733,3.9,0.7,4.7,7.6,0.9,1.7,2.2,1
Player_533,38,22.6,21.6,4.2,8.3,0.506,0.2,0.4,0.5,1.7,2.6,0.654,3.5,1.2,5.2,0.1,2.7,2.8,4.0,0
Player_534,8,15.7,14.1,2.4,4.8,0.5,1.2,3.9,0.308,1.6,2.1,0.762,3.8,2.6,6.6,9.6,1.1,1.0,2.3,1
Player_535,65,16.0,27.7,5.8,11.5,0.504,1.6,4.5,0.356,3.6,5.5,0.655,1.4,7.8,9.6,5.2,0.2,1.0,2.3,1
Player_536,17,27.1,21.0,4.6,8.5,0.541,1.3,3.4,0.382,3.9,5.0,0.78,0.4,4.7,5.5,9.8,1.8,1.2,2.9,1
Player_537,71,37.8,22.0,5.1,12.2,0.418,2.2,8.2,0.268,6.6,10.3,0.641,0.8,3.3,4.4,0.6,0.4,2.1,3.0,1
Player_538,45,26.8,25.9,6.0,15.8,0.38,2.5,8.7,0.287,1.4,2.0,0.7,2.0,7.2,9.6,5.8,2.4,1.7,4.3,1
Player_539,4,23.4,8.6,1.8,3.3,0.545,2.3,8.5,0.271,4.5,5.5,0.818,3.2,3.9,7.2,3.5,1.9,2.8,1.7,0
Player_540,36,29.1,24.3,4.7,8.7,0.54,0.1,0.3,0.333,5.7,7.9,0.722,0.6,2.9,3.8,8.4,2.6,0.1,4.1,1
Player_541,70,20.4,6.3,1.5,3.6,0.417,0.6,1.4,0.429,3.9,5.3,0.736,2.6,7.6,10.3,3.6,2.4,2.1,2.9,0
Player_542,31,7.0,10.7,1.8,4.7,0.383,1.6,5.4,0.296,1.8,2.1,0.857,1.3,6.9,8.6,2.6,0.3,1.0,1.6,0
Player_543,19,23.6,10.4,1.9,4.0,0.475,2.8,6.8,0.412,1.8,2.5,0.72,1.4,6.8,8.2,8.6,1.1,0.5,1.6,1
Player_544,61,36.6,29.4,5.7,12.3,0.463,2.5,7.2,0.347,0.3,0.4,0.75,2.6,4.3,7.3,3.7,2.3,1.5,1.9,1
Player_545,54,10.8,25.8,4.6,11.0,0.418,2.5,5.3,0.472,2.1,2.4,0.875,1.9,6.4,8.3,0.2,1.3,1.5,3.2,1
Player_546,39,27.8,21.2,5.1,10.6,0.481,0.9,3.3,0.273,5.2,8.2,0.634,3.2,1.8,5.4,3.9,2.9,0.4,1.3,1
Player_547,74,11.6,21.9,4.4,8.0,0.55,1.3,2.9,0.448,0.3,0.4,0.75,0.6,4.8,5.6,6.5,2.2,0.6,4.6,1
Player_548,19,22.7,17.1,3.3,8.4,0.393,1.4,5.3,0.264,1.5,2.3,0.652,3.2,7.9,11.4,2.5,0.0,1.2,3.0,0
Player_549,39,8.2,28.4,5.0,12.1,0.413,0.5,1.9,0.263,4.9,7.0,0.7,0.3,2.7,3.2,4.3,2.6,1.2,4.6,1
Player_550,67,19.9,15.1,2.7,6.4,0.422,0.1,0.3,0.333,5.5,7.0,0.786,0.8,6.5,7.5,0.6,0.3,1.0,0.4,1
Player_551,45,30.0,11.7,2.6,6.6,0.394,2.8,9.8,0.286,3.2,4.3,0.744,2.6,4.2,7.1,5.9,0.4,0.4,1.8,0
Player_552,13,16.5,5.3,0.9,2.2,0.409,0.7,2.3,0.304,4.9,7.0,0.7,3.4,0.8,4.7,7.6,2.2,0.0,0.3,0
Player_553,58,26.9,23.7,5.6,11.2,0.5,0.7,2.5,0.28,2.7,4.3,0.628,1.0,6.2,7.2,4.1,2.6,2.9,1.5,1
Player_554,20,31.2,22.2,3.9,8.4,0.464,0.3,0.9,0.333,1.1,1.3,0.846,1.3,1.8,3.6,4.2,1.6,2.8,4.3,0
Player_555,72,35.6,11.8,2.0,3.9,0.513,2.8,10.0,0.28,2.8,4.3,0.651,2.1,5.2,7.6,0.9,0.9,1.5,0.4,0
Player_556,61,12.7,1.2,0.3,0.6,0.5,1.7,5.0,0.34,4.1,6.4,0.641,0.8,1.1,2.3,2.0,1.1,3.0,2.3,0
Player_557,39,18.2,25.3,4.6,11.4,0.404,2.0,7.8,0.256,6.6,9.5,0.695,3.2,7.6,11.0,1.5,1.0,2.0,0.8,1
Player_558,1,10.0,0.8,0.2,0.5,0.4,2.7,8.0,0.338,0.5,0.8,0.625,3.1,2.7,6.0,4.8,1.0,0.2,2.2,0
Player_559,3,37.8,21.3,4.4,12.2,0.361,1.0,2.9,0.345,3.6,4.7,0.766,0.6,2.2,3.2,5.3,0.7,0.4,4.2,1
Player_560,77,35.6,29.1,5.8,14.1,0.411,1.9,6.8,0.279,2.3,3.6,0.639,1.9,1.5,3.6,9.5,1.8,2.7,3.2,1
Player_561,62,22.8,13.4,2.6,5.2,0.5,0.1,0.4,0.25,3.6,5.2,0.692,3.1,7.6,11.0,0.7,2.7,1.9,3.7,1
Player_562,63,32.8,7.4,1.3,2.5,0.52,0.6,1.9,0.316,0.2,0.2,1.0,1.3,5.8,7.1,6.0,0.9,2.5,1.9,1
Player_563,25,22.2,21.3,4.0,10.5,0.381,2.5,5.9,0.424,2.2,3.4,0.647,2.5,6.1,8.7,5.3,0.6,2.7,4.7,1
Player_564,56,25.6,24.6,5.0,11.9,0.42,2.3,6.8,0.338,5.7,7.7,0.74,0.2,4.2,4.7,5.2,2.5,1.3,3.6,1
Player_565,33,7.9,16.6,3.0,7.3,0.411,1.1,4.3,0.256,3.9,5.2,0.75,2.4,4.1,6.9,8.7,2.2,0.1,2.2,1
Player_566,38,29.9,29.0,4.9,12.6,0.389,1.1,3.9,0.282,3.2,4.4,0.727,0.6,1.3,2.2,2.1,2.8,0.6,2.2,0
Player_567,6,9.2,2.0,0.5,1.3,0.385,1.6,5.8,0.276,2.0,2.3,0.87,3.3,4.7,8.1,0.4,0.5,0.2,4.6,0
Player_568,58,32.3,15.4,2.6,6.8,0.382,0.0,0.0,0.0,2.1,2.8,0.75,1.4,2.4,4.0,6.7,0.4,0.6,3.0,1
Player_569,44,30.8,,5.2,9.7,0.536,0.7,2.1,0.333,2.7,4.1,0.659,1.1,7.8,9.1,3.5,1.6,1.2,3.6,1
Player_570,45,28.4,25.9,4.6,11.7,0.393,0.6,2.0,0.3,5.8,6.4,0.906,3.4,6.5,10.1,0.2,1.8,0.4,2.2,1
Player_571,32,6.2,5.8,1.3,3.4,0.382,0.8,2.9,0.276,6.8,8.4,0.81,0.2,3.6,4.2,2.5,1.4,0.5,1.3,1
Player_572,45,15.0,,5.7,11.9,0.479,2.4,5.0,0.48,3.1,3.4,0.912,1.6,1.6,3.6,3.1,1.8,1.3,3.7,1
Player_573,61,13.7,16.8,3.4,8.3,0.41,0.8,3.0,0.267,2.8,3.7,0.757,1.5,6.4,7.9,6.2,0.5,1.0,3.1,0
Player_574,47,16.9,12.2,2.3,4.9,0.469,0.6,1.9,0.316,5.9,8.6,0.686,1.1,1.4,2.9,1.7,1.4,1.4,2.6,1
Player_575,21,7.9,4.4,0.9,2.5,0.36,1.5,3.6,0.417,3.0,4.5,0.667,3.6,1.9,5.7,4.1,2.0,1.3,3.2,0
Player_576,80,35.9,26.0,6.3,11.6,0.543,2.6,6.8,0.382,3.9,6.1,0.639,3.0,2.1,5.5,,1.3,1.9,1.2,1
Player_577,75,23.3,5.1,1.0,2.4,0.417,0.7,1.8,0.389,1.6,2.2,0.727,0.3,4.7,5.1,4.6,2.0,2.8,4.0,0
Player_578,36,15.1,9.6,1.7,3.3,0.515,0.2,0.6,0.333,5.2,6.4,0.812,2.9,6.4,9.6,9.7,1.4,0.3,4.8,0
Player_579,19,18.1,9.1,1.9,4.8,0.396,1.1,2.3,0.478,3.7,5.8,0.638,2.1,2.9,5.1,0.5,1.0,0.3,4.5,1
Player_580,20,19.8,26.2,5.9,11.7,0.504,2.2,5.1,0.431,5.7,8.5,0.671,3.6,1.1,4.9,9.5,0.9,2.6,1.7,1
Player_581,57,24.8,20.3,4.2,8.5,0.494,1.7,6.2,0.274,5.5,7.6,0.724,1.3,4.0,5.3,5.8,1.2,1.5,2.1,0
Player_582,18,22.0,24.0,5.9,13.5,0.437,2.5,5.7,0.439,1.5,2.2,0.682,2.3,6.1,8.5,8.0,0.1,2.3,4.1,1
Player_583,47,35.3,7.9,1.4,3.8,0.368,2.9,7.2,0.403,5.0,7.8,0.641,2.0,2.2,4.2,4.3,2.0,0.6,3.1,0
Player_584,49,21.4,18.9,3.3,6.6,0.5,2.4,7.0,0.343,5.6,8.2,0.683,2.0,2.1,4.2,4.5,2.5,2.5,2.8,1
Player_585,14,37.7,17.4,3.4,6.6,0.515,1.8,5.5,0.327,2.4,3.1,0.774,1.8,7.6,9.5,8.8,1.1,2.8,4.6,1
Player_586,15,33.1,25.1,5.3,13.6,0.39,1.5,5.3,0.283,1.2,1.7,0.706,0.8,7.7,8.8,9.0,0.1,1.9,2.8,0
Player_587,31,11.9,27.2,4.9,11.3,0.434,0.1,0.3,0.333,0.0,0.0,0.0,3.0,7.9,10.9,2.4,3.0,0.3,2.7,0
Player_588,1,35.7,0.9,0.2,0.5,0.4,3.0,10.7,0.28,3.2,4.1,0.78,1.8,6.6,8.7,2.0,0.8,2.7,0.4,0
Player_589,54,8.8,20.4,3.6,7.0,0.514,1.2,3.9,0.308,2.5,3.3,0.758,3.8,1.9,5.8,5.0,0.4,2.4,0.5,1
Player_590,3,32.0,2.0,0.4,1.0,0.4,0.5,1.1,0.455,3.9,4.6,0.848,1.0,2.1,,9.0,1.1,2.3,0.2,0
Player_591,16,17.6,,3.0,6.1,0.492,2.0,4.6,0.435,1.3,1.4,0.929,2.7,3.1,6.3,3.2,2.2,0.1,4.6,1
Player_592,57,34.0,9.0,1.7,3.3,0.515,0.9,2.6,0.346,6.0,7.0,0.857,3.8,2.9,6.8,6.5,0.9,2.4,2.2,0
Player_593,75,33.6,9.5,2.0,5.0,0.4,1.8,5.0,0.36,1.8,2.6,0.692,2.7,7.7,10.7,7.1,1.7,0.4,2.4,0
Player_594,12,31.6,10.9,1.8,4.3,0.419,1.8,6.3,0.286,1.6,2.4,0.667,3.5,6.4,9.9,7.8,1.2,0.7,4.3,1
Player_595,74,31.1,18.8,3.7,9.5,0.389,1.3,4.1,0.317,3.4,5.4,0.63,3.3,5.9,9.7,5.6,0.4,1.7,3.1,1
Player_596,16,15.1,10.4,2.0,4.2,0.476,2.5,6.9,0.362,3.5,4.5,0.778,1.4,1.9,3.6,4.0,1.0,0.8,3.1,0
Player_597,72,7.7,22.1,5.0,11.2,0.446,0.8,1.9,0.421,1.5,2.1,0.714,2.4,7.3,9.7,9.7,2.2,2.0,1.6,0
Player_598,76,18.3,12.4,2.4,5.3,0.453,1.3,3.2,0.406,1.9,3.0,0.633,0.6,6.7,7.5,6.1,1.8,1.8,4.2,0
Player_599,24,10.7,2.5,0.5,1.4,0.357,1.6,5.0,0.32,1.2,1.4,0.857,2.1,1.7,3.8,7.3,0.4,0.3,1.0,0
Player_600,28,27.9,23.6,5.4,11.3,0.478,2.0,5.7,0.351,5.0,7.3,0.685,0.9,7.0,8.1,3.4,0.5,2.0,0.5,1
Player_601,8,16.4,8.9,2.2,4.6,0.478,2.4,7.3,0.329,5.4,8.0,0.675,3.0,2.5,5.8,6.7,1.9,2.8,1.1,0
Player_602,36,37.2,13.3,2.6,5.6,0.464,1.2,2.8,0.429,3.2,3.7,0.865,2.1,1.1,3.4,2.6,2.4,0.5,1.5,0
Player_603,8,26.2,20.7,3.7,8.7,0.425,1.9,6.3,0.302,5.0,7.7,0.649,1.6,5.4,7.2,2.5,1.0,1.8,1.6,0
Player_604,58,32.1,10.3,2.0,4.1,0.488,0.5,1.9,0.263,5.2,7.8,0.667,1.1,5.4,6.6,7.1,1.8,1.0,3.4,0
Player_605,60,9.4,2.2,0.5,1.4,0.357,2.8,7.0,0.4,1.0,1.1,0.909,4.0,1.2,5.3,5.2,0.5,1.4,1.2,0
Player_606,50,33.4,11.5,2.2,4.5,0.489,1.1,3.3,0.333,6.8,7.8,0.872,0.3,2.9,,6.8,0.9,0.9,3.4,0
Player_607,28,35.5,28.4,6.8,18.3,0.372,2.2,8.7,0.253,5.7,6.4,0.891,0.2,7.9,8.5,2.7,0.1,1.1,0.6,1
Player_608,41,21.1,19.4,4.0,7.6,0.526,0.1,0.3,0.333,1.4,1.8,0.778,0.9,5.6,6.6,6.0,2.3,0.1,0.9,1
Player_609,64,25.0,20.3,4.7,11.5,0.409,0.6,1.9,0.316,1.3,1.8,0.722,3.9,6.0,10.2,4.4,1.2,2.9,2.6,0
Player_610,27,30.2,19.2,4.4,11.9,0.37,1.5,3.3,0.455,0.9,1.2,0.75,3.9,2.1,6.2,6.0,2.4,1.9,4.6,1
Player_611,63,10.8,6.4,1.5,3.0,0.5,2.6,8.4,0.31,1.0,1.2,0.833,2.6,1.1,3.8,2.9,2.1,1.5,4.3,0
Player_612,17,21.6,12.8,2.7,7.5,0.36,1.6,3.5,0.457,5.2,8.1,0.642,3.5,2.6,6.4,7.2,2.5,1.2,4.9,1
Player_613,73,18.2,22.7,5.5,12.4,0.444,2.8,11.0,0.255,3.3,4.2,0.786,0.9,2.4,3.5,8.1,0.9,1.6,3.3,1
Player_614,33,9.8,3.5,0.7,1.9,0.368,1.5,5.1,0.294,5.5,6.2,0.887,3.9,2.3,6.4,2.6,0.6,1.1,3.4,0
Player_615,77,17.1,8.7,1.7,4.2,0.405,1.5,5.4,0.278,5.2,6.5,0.8,0.6,1.9,2.8,3.0,2.9,1.1,3.2,0
Player_616,29,7.2,8.7,1.8,3.8,0.474,0.4,1.4,0.286,4.2,5.7,0.737,0.4,4.8,5.4,6.6,2.2,1.4,3.2,0
Player_617,13,5.9,13.2,2.8,5.6,0.5,2.4,7.6,0.316,4.8,6.3,0.762,0.4,3.0,3.6,7.0,2.5,0.8,0.9,1
Player_618,46,9.5,29.4,5.2,10.9,0.477,0.7,2.0,0.35,0.1,0.1,1.0,2.3,6.7,9.3,7.0,0.0,0.5,2.8,0
Player_619,35,36.8,2.5,0.6,1.1,0.545,2.7,10.0,0.27,2.2,2.6,0.846,3.1,1.9,5.3,6.8,1.1,1.7,2.1,0
Player_620,6,23.1,15.8,3.2,6.2,0.516,2.7,10.6,0.255,4.5,6.8,0.662,1.5,4.0,5.5,3.9,2.2,2.5,2.3,1
Player_621,69,36.9,5.8,1.4,2.7,0.519,2.8,8.4,0.333,0.1,0.2,0.5,3.9,0.6,4.7,3.9,0.2,0.5,2.7,0
Player_622,47,19.3,29.1,7.0,15.6,0.449,1.6,6.2,0.258,0.2,0.3,0.667,1.7,4.1,5.8,2.5,1.7,0.1,0.8,1
Player_623,25,15.3,3.8,0.7,1.8,0.389,2.0,6.3,0.317,6.0,7.7,0.779,0.6,0.9,1.6,1.6,1.3,0.7,1.9,0
Player_624,66,21.7,12.4,2.4,4.7,0.511,2.3,7.1,0.324,4.8,6.8,0.706,1.9,7.8,10.0,6.9,0.1,2.9,0.5,0
Player_625,10,19.5,22.3,3.9,7.5,0.52,0.4,1.2,0.333,1.9,2.8,0.679,2.7,6.4,9.5,0.9,0.7,2.5,4.9,1
Player_626,56,8.5,21.3,4.2,10.3,0.408,1.8,4.4,0.409,4.8,6.2,0.774,3.3,4.2,7.9,9.4,0.9,1.8,0.8,1
Player_627,30,26.1,13.0,2.2,4.4,0.5,0.1,0.2,0.5,5.5,8.5,0.647,1.8,1.1,2.9,8.3,0.3,2.8,1.4,1
Player_628,5,12.1,10.7,2.6,4.9,0.531,1.5,3.7,0.405,2.1,2.9,0.724,2.4,4.9,7.5,8.6,1.9,1.3,4.5,1
Player_629,33,25.4,12.2,2.9,5.7,0.509,0.5,1.5,0.333,0.3,0.4,0.75,1.1,6.2,7.6,9.1,0.7,2.9,2.5,1
Player_630,65,26.5,8.3,2.0,5.4,0.37,0.5,1.4,0.357,6.5,9.3,0.699,2.6,1.9,4.6,4.1,0.8,0.9,0.9,1
Player_631,18,10.0,6.6,1.5,3.9,0.385,1.1,3.2,0.344,2.4,3.8,0.632,3.9,4.8,9.1,8.5,2.7,0.7,2.0,1
Player_632,49,7.0,14.7,2.9,6.2,0.468,1.3,5.1,0.255,0.7,1.0,0.7,0.2,6.6,7.2,1.6,1.4,1.9,0.8,1
Player_633,11,30.8,8.4,1.6,3.9,0.41,1.9,5.1,0.373,3.4,3.8,0.895,3.5,6.3,10.3,0.2,1.2,1.1,1.2,0
Player_634,26,20.2,9.0,2.2,5.1,0.431,0.2,0.6,0.333,5.4,6.8,0.794,2.2,6.5,8.7,7.8,2.2,1.9,0.4,1
Player_635,63,6.9,19.9,3.4,8.4,0.405,1.5,3.4,0.441,1.6,2.1,0.762,1.0,7.1,8.2,0.7,2.7,0.9,2.3,0
Player_636,59,37.8,29.1,5.1,12.7,0.402,0.5,1.0,0.5,1.9,2.4,0.792,3.8,7.5,11.7,9.9,0.1,1.9,4.1,1
Player_637,27,6.9,18.3,4.0,9.7,0.412,1.7,6.0,0.283,1.7,2.5,0.68,1.9,3.5,,6.7,1.3,0.8,3.0,1
Player_638,49,27.9,2.8,0.7,1.4,0.5,1.9,6.0,0.317,6.9,10.4,0.663,1.3,4.8,6.5,7.5,1.8,0.2,3.1,0
Player_639,77,37.5,2.7,0.6,1.1,0.545,1.7,6.0,0.283,1.4,2.1,0.667,0.7,6.4,7.1,2.5,1.0,2.7,1.2,0
Player_640,33,12.9,28.6,6.7,15.1,0.444,2.2,5.1,0.431,4.0,6.4,0.625,1.0,5.7,7.0,6.7,2.3,2.6,1.9,0
Player_641,1,9.7,9.3,2.2,5.9,0.373,1.0,3.1,0.323,6.5,8.0,0.812,3.3,8.0,11.6,0.4,2.9,2.9,4.3,1
Player_642,21,9.0,3.2,0.6,1.4,0.429,2.3,5.8,0.397,1.0,1.5,0.667,2.5,0.6,3.1,8.4,2.8,2.1,0.6,0
Player_643,55,15.0,18.2,4.1,10.8,0.38,1.3,3.2,0.406,6.8,10.1,0.673,3.7,3.2,7.2,1.7,0.8,2.0,4.3,1
Player_644,6,8.3,18.9,4.0,11.2,0.357,1.5,3.0,0.5,6.6,8.5,0.776,0.9,2.6,3.8,7.0,0.7,1.7,2.5,1
Player_645,81,27.8,19.6,3.3,6.5,0.508,1.9,4.3,0.442,6.2,9.1,0.681,0.5,2.5,3.1,2.2,2.9,0.4,4.2,1
Player_646,69,7.1,8.4,1.6,4.0,0.4,0.1,0.3,0.333,1.5,1.7,0.882,0.0,2.2,2.3,0.7,1.4,0.6,1.7,0
Player_647,5,21.8,0.9,0.2,0.5,0.4,2.0,4.5,0.444,4.4,6.6,0.667,2.0,5.8,8.1,4.8,0.6,0.9,1.8,0
Player_648,3,37.9,29.0,6.8,18.9,0.36,1.9,7.5,0.253,5.3,7.2,0.736,4.0,1.1,5.3,1.7,2.1,2.7,3.8,1
Player_649,53,31.9,7.9,1.7,4.7,0.362,0.9,2.4,0.375,6.9,8.6,0.802,2.8,6.1,,7.3,0.9,0.5,4.0,0
Player_650,23,25.3,20.4,4.0,9.9,0.404,0.3,0.7,0.429,1.3,1.9,0.684,1.2,5.7,7.1,2.4,0.8,2.8,1.3,1
Player_651,53,15.1,21.3,5.1,10.4,0.49,0.3,0.7,0.429,5.4,7.7,0.701,3.5,2.4,6.0,3.4,2.6,1.6,4.9,1
Player_652,37,25.6,18.5,4.6,12.0,0.383,2.8,8.9,0.315,2.4,2.9,0.828,3.1,2.4,6.0,5.7,0.5,2.1,0.6,1
Player_653,74,22.4,9.7,1.8,3.4,0.529,2.1,4.5,0.467,1.2,1.3,0.923,0.1,5.2,5.8,2.8,0.2,0.3,0.5,0
Player_654,74,19.1,8.5,1.6,4.1,0.39,0.4,1.5,0.267,2.9,3.8,0.763,3.3,6.2,9.5,3.8,0.8,0.8,3.1,0
Player_655,17,9.3,18.1,3.8,10.3,0.369,1.1,4.3,0.256,5.6,7.8,0.718,1.2,7.1,8.7,8.2,1.8,2.9,3.7,0
Player_656,78,34.3,26.0,5.2,11.4,0.456,1.8,4.5,0.4,3.3,5.1,0.647,0.6,6.9,7.6,1.8,0.4,0.8,4.8,0
Player_657,73,19.8,28.4,5.9,14.3,0.413,2.5,7.3,0.342,3.8,5.9,0.644,0.9,7.7,8.6,0.8,1.4,0.9,2.1,1
Player_658,1,11.4,3.6,0.9,2.0,0.45,0.1,0.2,0.5,7.0,9.6,0.729,1.9,4.9,6.9,3.3,1.9,0.6,0.3,0
Player_659,51,17.1,5.1,1.1,2.5,0.44,0.7,2.3,0.304,2.8,4.1,0.683,1.7,7.3,,4.2,2.5,0.4,3.1,0
Player_660,45,18.7,28.4,6.5,13.7,0.474,2.7,7.6,0.355,4.3,5.7,0.754,1.2,6.6,8.2,5.4,0.7,0.7,1.6,1
Player_661,77,32.3,22.2,5.3,13.6,0.39,0.0,0.0,0.0,2.6,3.8,0.684,0.7,7.2,8.3,3.7,2.5,1.9,2.3,1
Player_662,4,29.2,26.5,4.5,12.3,0.366,0.6,1.4,0.429,2.7,3.2,0.844,3.0,0.6,,7.9,0.7,1.4,2.5,0
Player_663,62,30.4,6.5,1.3,3.6,0.361,2.9,9.6,0.302,4.9,6.3,0.778,4.0,7.7,12.1,0.4,2.0,1.7,0.5,0
Player_664,65,5.4,17.8,3.3,6.5,0.508,1.8,5.1,0.353,6.6,9.4,0.702,3.1,4.1,7.4,4.3,1.3,0.4,2.5,1
Player_665,32,18.7,21.2,4.6,12.3,0.374,0.8,1.9,0.421,3.8,4.2,0.905,1.2,6.5,8.0,3.8,0.3,2.4,2.2,0
Player_666,34,20.9,20.6,4.3,10.9,0.394,0.2,0.7,0.286,5.4,7.9,0.684,1.0,1.5,3.0,6.5,2.1,2.4,3.6,0
Player_667,72,5.6,12.5,2.8,5.7,0.491,0.1,0.3,0.333,0.6,0.9,0.667,0.9,3.5,,9.7,0.7,0.1,3.3,1
Player_668,39,13.6,1.0,0.2,0.4,0.5,0.7,2.6,0.269,1.5,1.9,0.789,0.5,2.5,3.4,5.1,0.5,1.2,1.1,0
Player_669,26,30.1,17.7,4.1,8.5,0.482,2.6,5.8,0.448,3.5,4.6,0.761,2.2,2.7,,9.9,1.1,0.2,1.2,1
Player_670,34,9.5,8.0,1.4,3.8,0.368,1.2,4.3,0.279,0.1,0.2,0.5,2.4,1.4,3.9,3.0,2.0,2.4,1.4,0
Player_671,54,22.7,13.8,2.6,6.3,0.413,2.2,7.4,0.297,1.8,2.7,0.667,2.8,6.5,9.7,0.3,0.7,2.2,1.1,1
Player_672,3,12.1,28.7,5.6,14.1,0.397,2.8,6.2,0.452,3.6,4.5,0.8,2.7,0.6,3.7,1.7,0.6,2.7,3.4,1
Player_673,50,5.4,12.3,2.5,5.1,0.49,1.2,4.1,0.293,0.1,0.1,1.0,1.2,2.8,,4.0,0.0,0.7,5.0,0
Player_674,12,13.0,25.3,4.3,10.8,0.398,0.6,1.7,0.353,1.9,2.7,0.704,1.3,1.8,3.2,3.2,1.4,1.4,3.3,1
Player_675,65,37.2,6.1,1.5,2.7,0.556,1.6,6.2,0.258,3.6,5.0,0.72,2.7,4.9,7.9,1.0,1.3,0.6,3.1,0
Player_676,54,31.5,20.3,4.5,9.8,0.459,2.7,6.2,0.435,4.0,4.7,0.851,1.4,2.4,4.1,4.3,0.7,1.1,2.2,0
Player_677,5,36.7,29.3,6.2,15.0,0.413,2.4,7.9,0.304,6.5,8.2,0.793,0.9,2.4,3.4,3.4,0.2,1.6,1.7,1
Player_678,57,21.1,3.5,0.6,1.2,0.5,0.2,0.6,0.333,4.5,7.0,0.643,1.5,4.2,6.0,1.2,1.3,0.2,4.6,0
Player_679,17,8.6,0.7,0.1,0.3,0.333,2.1,8.2,0.256,2.9,4.2,0.69,1.1,5.4,6.6,3.0,2.4,2.1,4.9,0
Player_680,47,23.1,13.3,3.0,6.1,0.492,1.7,4.5,0.378,6.5,10.4,0.625,0.4,1.4,2.0,8.9,2.1,1.6,2.6,1
Player_681,23,20.0,3.2,0.6,1.5,0.4,2.7,10.6,0.255,5.5,8.2,0.671,3.3,1.8,5.3,,2.6,2.5,1.6,0
Player_682,79,32.9,22.6,4.0,8.8,0.455,0.4,1.5,0.267,1.4,2.2,0.636,3.4,2.4,6.1,7.1,0.0,0.8,3.9,1
Player_683,14,8.2,27.5,6.2,14.9,0.416,1.6,4.1,0.39,0.9,1.1,0.818,0.9,7.8,8.9,6.1,2.9,2.7,0.8,1
Player_684,66,21.1,13.3,2.8,5.3,0.528,2.6,9.4,0.277,4.7,7.0,0.671,0.3,3.5,4.0,4.3,1.0,3.0,3.9,0
Player_685,75,10.0,8.1,1.7,3.1,0.548,1.2,4.8,0.25,3.9,4.3,0.907,3.0,5.0,8.1,2.4,3.0,2.8,4.1,0
Player_686,51,15.7,13.3,2.2,6.0,0.367,1.4,3.5,0.4,5.5,7.9,0.696,0.8,2.3,3.2,3.7,0.8,2.3,0.8,0
